772432598027145216	P
772489016352669701	N
771317218634149888	N
771715645843079169	NEU
771744506861461504	NEU
771519053211004929	NEU
771521266599604224	NEU
772240073597317120	N
774619666505400322	NONE
774612388435795968	P
773691234871148544	NEU
775087224857567232	P
775020687392141313	NONE
767891418849292288	NONE
768211012495417345	NONE
767837455244488704	NONE
769215099664039936	N
769545027802587136	NEU
767423441452437504	NONE
768663354537828352	N
757292299038629888	NONE
775944402522943488	NEU
756131693627662336	NONE
759879841802022912	NONE
760495329053663233	P
759937126179799040	NONE
765045217237962753	N
764949329861836800	NEU
763176369127825408	P
763190413507395584	NEU
765276961270820864	NONE
765214517403975680	P
765149098991288320	NONE
764608480284143617	N
765403081878204416	N
758355129896755200	P
758285619214766080	NEU
758093202402447361	NONE
758751812543324162	P
758547377267445760	NEU
758499052828839936	N
765941863094292480	NONE
767125834931003392	NONE
765974724006543360	NONE
765660769551806465	NONE
766806700825333760	NEU
767203472466964481	P
761458753447292928	P
761946875654184960	NONE
762770154665152512	NONE
762115610390265856	NONE
762474747808493568	NONE
761453592389779456	N
761442934927613952	NONE
761807541554716672	NEU
761764711637606400	NONE
769227370003894272	NEU
777333316102025217	NEU
777514447724306433	P
778819488728821760	N
776953985827762176	NONE
778485882647089152	NEU
783736079924940800	P
784244447315918848	NEU
784229178258358272	P
783905120731922432	NONE
783113078095380480	P
783532540913123328	N
783147355524722689	NEU
779821928307630080	NEU
780169626944675840	P
780255431130308609	P
780202348731916289	NEU
780859368199823364	NEU
781134036622245888	NONE
780396846564999168	NONE
779540583505285120	NEU
781868317652946944	P
782315069787017216	NONE
782762375866974209	N
782439869075320832	P
782391546570219520	NEU
782020700227923968	P
775812999483228160	NONE
775804907764920320	NONE
776463875407486976	NONE
776104226363699200	P
776827610227703808	P
776770664678162432	N
776596915077062656	N
776660584024662016	P
786696242113937408	NONE
788847130324586496	NONE
788424991159095296	NONE
789324143594446848	NONE
793617212594675712	NEU
795488898839363584	P
790360997194190848	P
791495146558939136	NONE
791419964385353728	N
791438076623151104	N
790695801588740098	P
790621955389095936	N
785604948792750080	NONE
785998110287769600	P
786045194911174656	NONE
786048518930636800	NONE
786072722715578369	N
785686468039577601	N
785690954082549762	NONE
786782471534866432	P
786804920397668353	N
786813271466651649	P
786718018223177728	P
787053672400195584	P
786462801594159104	NONE
786053094538752000	P
787142241571577860	NONE
787296529191165952	P
787154110407581696	N
791983719087271936	NONE
792521562255659008	P
793210591770992640	NEU
793197250050682880	N
792417027864555520	P
792438431389454338	NEU
792496910280040448	NONE
792947445353152513	NEU
791750348478218240	N
789611974988558337	N
787919571831418880	NONE
787861697360953346	NONE
793330444628623360	NONE
796223033723723776	P
796074815740329988	NONE
796131914012889088	NONE
799326382362947585	NEU
800200980717563905	P
800133387826692096	P
798898921984655361	NONE
798932693706821636	NONE
798738236352974848	NONE
798392087205072897	NONE
799066830656733184	P
799061464728371200	P
798019190896541697	N
798744444790972416	N
799439171907678208	P
799401064210501632	N
805623055338893312	NONE
804647042526183424	P
805798188435308544	NEU
804343967924056064	NONE
804421712007659520	P
804153261259419648	N
804349512269570049	NONE
805073067210932224	NONE
805060500799295488	N
804834811538001920	NONE
804752001716408320	N
804854579481497601	NONE
804180061532409856	NONE
805312206636281856	P
805236538233749508	P
805234114978791424	N
806134022522961920	NEU
805965397921071104	P
803331684775194625	N
803407150978596864	N
802599174931890176	NEU
802731601276780544	N
802521472388464640	P
802686424411619328	NONE
802766879471366144	P
803256972237619200	N
802645001825988608	NEU
802359837308887040	N
802705370565246976	NONE
803971670499266561	P
803929251384881152	NONE
803669511006224384	P
803832181068091393	NONE
804055966782259200	N
804074641685958657	NEU
804083503289790464	P
804085188531666945	P
804135766859227136	P
799849875236069376	P
799817195337478144	NONE
801199435841765376	NEU
801288565028069376	N
806353592798117888	NONE
806346624893063168	NONE
807329213560815620	NONE
807383001608769536	N
807386319316021250	NONE
807270596723830784	N
806331090470313985	NONE
808073120821248000	N
808055362465185792	NONE
807930136783949824	NONE
807274276395040768	N
807601503599005696	NEU
807639668367958017	NEU
807620774827855872	N
807619249019572224	P
807497095582248960	N
806855712529756162	NEU
806716499855626240	NONE
806727328659144706	NEU
806710506098753536	P
807241334839005189	NEU
807156681419460608	P
807087847958315009	P
807067871792611328	NONE
808094744236720128	NONE
808122399250059265	P
808307112149254144	NEU
808456876811833344	N
808431732001161216	N
808375119898886145	NONE
808330880485822464	NEU
808303124884705284	N
808442964053753856	NONE
808357763600424960	N
808405685411135488	N
808321222639554560	NONE
807677577087352833	N
807788219769192448	NONE
807791842209173506	NONE
807680819431096324	NONE
803451169305755648	P
803438813267668992	NONE
803577475301253120	N
803309245512945668	P
796701664363347968	P
796550693851168769	NEU
796548187481903105	NONE
796547706948882432	P
796715656125313024	N
796546652991430656	NONE
796582166457094144	P
796598626118201345	P
796552350106263553	NONE
796554522567077888	NONE
796811106723495936	NONE
796830271987482624	NEU
796762226279546881	NEU
797162520897290240	N
797153684685803522	NONE
797152087452897280	NONE
797118773752840192	P
797124750703292416	NONE
796954046913507328	NEU
797246246973034496	NONE
797255920111656960	NEU
797131613851283456	NEU
797144856539910144	NEU
797170764415954944	NONE
795872145251385344	NONE
797071598163468288	N
797070603912118273	P
796907520250048512	P
797056466289037312	NEU
796530023779958785	NEU
796595293806530560	NEU
796060524702208000	N
795839599897497600	N
796176245427990528	NONE
795864384828506112	P
795861665665323008	N
795833893018542080	P
795866591925825536	P
796349674064056320	NONE
794949226715316224	N
794967998012489728	NEU
795110000758837249	N
795161282416668672	N
794567899998392320	NEU
794599197932589056	N
794751340199215104	P
794756473079365632	N
794742189091737600	N
794715302558834688	N
794748707275231232	NONE
794746075928207360	N
794705961726386176	P
794420541495136259	N
797556184702140416	N
797616656415674368	P
797631352573194240	NONE
797590170950373376	N
797569678197592064	NONE
797568744935591936	NONE
797311860215345152	P
797310856732274689	N
797257564463316992	P
797872455096250368	NONE
797852185413451781	NEU
806595768698228737	P
807016543028555778	NONE
807021459780444160	N
806599314810306560	N
806981647040180226	N
806900801859895296	N
806913014049964032	NONE
809482993295355906	N
809447192473849858	P
809489089082884096	P
809530716149153792	NONE
809519396452532225	P
809559875185426432	N
809549140124254208	P
808497484494356480	NONE
808739888950550528	N
808518536050200578	NONE
808665366880747520	N
808688118304034817	NONE
809813502730924032	NEU
809815716736155648	NEU
809807203288940548	P
809819986806054912	N
809903359616552960	N
809903077977374721	NEU
809890966651961345	NEU
809889450180349952	P
809836257945731072	P
809864399594881025	P
809910615317823488	NONE
810682059559669760	P
798323606858137600	N
798351744073891841	P
798372539915534337	P
798280514889195521	P
798293798338097152	NONE
798389385511272450	N
798332976346107904	NEU
798337933266878464	P
801433078191235072	NEU
801428607797035009	P
801452523622113281	P
801236172546670592	NONE
801228871009898497	NONE
801419929429811208	NEU
801387712049651714	NEU
801444641933553664	P
801445849435873281	NONE
801516559885889536	P
801250975411568640	NONE
801477715815727104	N
801502562847457280	NONE
801524549976145920	N
800547849381564420	NONE
800547384023465985	P
800541992614699011	N
800529574798893056	N
800525543452082176	N
800556426141659136	P
800575577623183362	N
800433901797654528	NEU
800516262384242688	N
800517568566018048	NEU
800398823726182400	N
800389737005613056	NEU
801148363529916417	NONE
801147060401700866	N
801164554197762052	P
801139083787587584	NEU
801101676618846208	N
801045146359959552	NONE
801042739362041856	P
801073690616004608	N
801074940640272384	P
801070921834496000	NEU
801091526403112960	NONE
801173217272627200	NEU
800354645642092544	P
800382051564322817	P
800477126189322240	P
800705992887386114	NONE
800712837228150784	NONE
800700696253394944	NONE
800782736386560000	NEU
800813912937603072	N
800751342184599552	NONE
800698075648053248	NONE
800787307016097792	NONE
800761851600576513	N
800804614325043201	NONE
800803939213983746	NEU
800331434661511169	N
800294301200711681	N
800343495814877184	NONE
801758655309873153	NONE
801887457994244096	NONE
801819618901946371	P
801897885491167232	NONE
801899482195447809	NONE
801893613500301314	N
801892896936968192	NONE
801829809454194688	N
801829637236162561	NONE
801766969276035074	NONE
801840226348003329	N
801801520572493824	N
800837347952578560	NEU
800846240468660224	P
800853788261228544	NEU
800931537290043392	NONE
800940841414037504	NEU
800940818764890112	NEU
800918474033762304	N
800861764942495744	NEU
800510010136686592	NONE
800512171868360704	N
800505876868169732	P
800428861490102273	NONE
800841877402583040	NONE
800843214483820548	P
800849907300995072	NONE
802282909847719939	NONE
802285006034845696	P
802208923956563969	N
802250510824673280	NONE
802245188278190080	N
802246022781169664	NONE
802168993628979200	N
802167007642796032	NONE
802177481025404929	NEU
802176584992100352	NONE
802171786372771840	NEU
802146036072456192	N
801608330322018305	P
801619559253950464	NONE
801580935200149504	N
801583873742241792	NONE
801654351026683904	NONE
801693355197530113	NONE
801438845392867328	N
801404747878113280	NONE
801404616621621248	NONE
801935018134302720	P
801963470061207552	NONE
801967999372685312	P
801972681339994112	P
801969840965591040	NEU
801969237589901312	NONE
801968400696299521	NONE
802011424918683648	N
802024627539214336	NEU
800684520726884352	NONE
811694167894200320	P
811696467660271616	NONE
811558224621137924	NONE
811611200387575808	N
811582002398953472	NONE
811581908782055424	P
811651166425653248	P
811658517346062337	NONE
811660403646337024	NEU
811659807925141504	N
811647323084308481	NONE
811641251464417280	N
811633092762841088	NEU
811673411521048576	N
811669533316349952	N
811670481153593344	NONE
811592249595281408	P
811597072424124420	NONE
811600701570895872	NONE
811162491581562881	NONE
810852581723357184	N
810852142923845632	NONE
810872568890687488	NONE
810864585599307777	N
810895037135540224	NONE
810893885169958913	NONE
810899842805432321	N
810880219456434177	NONE
810918836580982784	P
810910859622957057	NONE
810843255717896193	P
810841778735775744	NEU
810834843441528865	N
810845032831995905	NONE
810844450947731456	N
810669947105972224	P
810672491253338113	N
810671965853859840	NONE
810716519739125761	P
810722044199444481	NEU
810810684502134785	P
810810220507234304	N
810798831222878208	NONE
810797881808613376	N
808772885364019205	NEU
808765829550665728	P
810253213568004097	NONE
810255365396951040	NONE
810266436119756801	NONE
810280016688844812	NONE
810281934085562369	N
810287216681480192	NONE
810351461636960256	P
810300019551141888	NEU
810339910557302784	N
810323721030344704	P
810345073091211264	P
810325216824033280	N
810295853625778176	NEU
810293264809132033	NEU
810272918722777088	NEU
810217366772731906	N
810214205769076737	NONE
811412976590688256	P
811411872490655744	N
811367821116641280	NONE
811460112330137600	NEU
811402705948315648	P
811401829208756224	N
811382021125734400	NEU
811375963741290496	N
811348692233879552	NONE
811330680118509568	N
811417760664350722	NONE
811419842850877440	NONE
811419231397040128	NEU
811416011018747905	NONE
811428168812888065	N
811425439545782272	P
811424553754918914	P
811921914398732288	NONE
811915425189609473	NONE
811960095840075778	NONE
811976287694848004	NONE
811730589732786176	P
811730133006491648	N
811880425773793280	NEU
811817842144329728	P
811763864371134464	NONE
811744740391665664	N
811761532837236736	NONE
811910807743303680	N
811909168735129600	NEU
811943780458856448	NONE
811943264874074112	NONE
811920707621785600	NONE
811808384374685696	NONE
811793744194404352	NONE
811792680271380480	NONE
811831634538467328	NONE
809190600972996612	N
809190274727432193	NONE
809191660047503361	NONE
809229647930150915	N
809248745338585088	NONE
809247574431506432	NONE
809255086853500928	P
809385267241095168	P
809408704835620864	NONE
809405267582533632	NONE
809212343636938762	NEU
809192824969330688	NONE
809194574006591488	P
809215017082114048	NEU
809222240638091264	NONE
809243444216524800	NEU
809245582552403968	N
809179346153914368	NONE
809307826871005184	NONE
809265728452968450	NONE
809324482053619712	P
809237684421935104	N
809236113701425158	NEU
809047728772837376	NEU
811040266328997888	NONE
811081871857713152	P
811059885374849024	NEU
811035937111207936	NEU
811028373778661376	NONE
810976870200184833	N
810952973354315776	NEU
810948342226292739	NONE
810947541370097666	P
810970607743549441	NEU
811122436557205504	NONE
811116117720780801	P
810638794441551872	NEU
810651691154546688	N
810676069724459012	NEU
810679620689395712	NONE
809765454705266688	NONE
809770376209305600	NONE
809778406309105664	NEU
809783514245820416	P
809788356901146625	NONE
809757107373436932	NONE
809752995869192192	NEU
809598877838020609	P
809597426277421056	N
809595329616248832	P
809599893262266368	N
809623295935057920	NONE
809568060478726147	P
809614008261214209	P
809611030275964928	NONE
809632174085439488	NONE
809640521404649474	NONE
809572417131737088	NONE
808894840884887553	NONE
808896564676665344	NEU
808898687816572928	NEU
808898574071304192	N
808480617092579328	NONE
808516458267480065	NONE
808560571331264512	P
808554443847462912	N
808565211623997440	NEU
808826538099638273	N
808818921692401664	NONE
808837427099877376	N
808852596752547840	P
808815932684566528	N
808957993136091136	NONE
808446624292896768	NONE
808474227896676352	NEU
808659982736564224	NEU
808543778072100865	P
808542167950118912	N
808578895016562688	NONE
810618531783901184	P
810608454243151872	NONE
810582736482271232	NONE
810644736113516544	NEU
810522084249976833	NONE
810514775432110080	NONE
810514655932125188	P
810519121238466560	NONE
810603087786311684	NONE
810531233105055745	P
810544980901187588	NONE
810512741257527296	NONE
810485097061355520	NEU
810466087083114496	N
810643727693778944	NEU
812285163719847936	NEU
812178946544504833	N
812178300474970112	N
812141626642534400	NONE
812309383480741888	NONE
811983568620687361	P
812014396423753732	NEU
812054519009906689	P
812105048037658624	P
812121652481945604	N
812124016651698180	NEU
812096891311661057	NONE
812006438155468800	NONE
812032338582441984	NONE
812009318430212101	NONE
809120648941473794	NEU
809118763744456704	NONE
809138354302357504	NEU
809100621907460096	NEU
809124998833209346	NONE
809057245161996288	P
809050328566026240	NONE
808876558857314305	NONE
808870528631107584	N
808880460575232000	P
808873050200506369	P
808883029825490944	NEU
808860898957885441	N
808867028908015617	P
809036445566504960	P
809070270782783488	NEU
809072027713892352	NONE
809165130286014464	P
809164916909363200	N
808839667181383680	P
808842829657149440	P
808901128935063555	P
808905290666143745	P
808926394449362945	NEU
813168002887778304	N
813149462906490884	NONE
813077608049115136	P
813178141875249152	NONE
813185148451778560	P
813186945052459008	N
813195876948725760	P
813195199845273600	N
813188634182647808	N
812863908730077184	NEU
812865533964152833	P
812858812256415744	P
812858789531619328	P
812818904099655680	NONE
812818652470706181	P
812820649563525120	NEU
812819932723478528	NONE
812795332337733632	N
813073880818524160	P
813094151298420736	NONE
813090042210086912	NEU
813134058351972352	P
813031761659699200	NEU
813065792782798848	NEU
813511076495183873	NONE
813508455826944000	NONE
813529313433841664	NONE
813529135905652736	P
813534311882387456	NEU
813378665559957504	P
813387321261359104	NONE
813407245337849856	NONE
813411012531617793	NONE
813598741659787265	NONE
813597935187304449	NONE
813599672455544832	NEU
813620984972537856	NONE
813595352125341696	N
813568893063233536	NEU
813583048109387776	NONE
813590524796030976	P
813588861959946243	NONE
813565467692593152	P
813484971017043970	NONE
813469369489653760	NONE
813482346913656833	NEU
813495892439343104	N
813546223567310853	N
813542304514535424	NONE
813891191347544064	N
813896269924024320	NONE
813736899399585793	NONE
813808582869270529	N
813932945224429568	N
813935565863260160	NEU
813939483020328961	NONE
813954114061275136	NEU
813945456363442176	P
813943263195500545	NONE
813847154976387072	N
813978195728994304	NONE
813982933648375808	N
813972685642469376	P
813967100633055232	N
813963178975428608	N
813958893059637249	P
813876712668856320	P
814004992621195270	NONE
814004842184196097	N
812408256446468097	NONE
812440723782008832	NONE
812462214636445696	P
812456342975905792	NEU
812477113253109761	NEU
812512384170344448	P
812494768378937345	NEU
812167244771971072	P
812132589179928576	NEU
812160262761394177	P
812527126175973377	N
812551413679161344	NONE
812136526868074496	N
812156037729878016	P
812161568326684672	P
812151368689577984	N
812192750942744576	N
811988894115889152	NEU
811988015350501376	NONE
812622395865464833	P
812669686232088576	NEU
812667210581872640	P
812876438839894017	NONE
812892699326025728	N
812573349033480192	N
812787252887687168	N
812783259906179072	NONE
812836827061252096	P
812889337604009984	NONE
812936785072361472	NONE
812805061986418688	NONE
812805009238794240	P
812952165006381057	P
814164609141608448	N
814241326808055808	NONE
814144973339824130	NONE
814149562814361600	NONE
814168155564097536	N
814202756034654209	NEU
814130503158734848	N
814130089952563203	N
814195411938381826	N
810124486867611648	NONE
810150430135226372	NEU
810151450219282432	N
810157043462078464	N
810156331898433541	N
810161693254938625	NONE
810167180348289024	NONE
810167084726550528	N
809978778323558400	NONE
809974920918814721	P
810003665327157248	N
809989329833443328	NONE
809987779874721792	P
810006087764180993	N
809998262782533632	P
808989041744084992	N
808988731478863872	P
809940935274627077	P
813227955375771648	NONE
813207545275961344	NEU
813391886962618373	NEU
813399298729775105	N
813242437770641408	NONE
813241004421775361	NONE
813248768300740608	N
813220399177666561	P
813213663989530624	P
813260278095757313	NONE
813396609815953410	P
813434677973422080	NEU
813441477670039553	NEU
812468356880023553	NONE
812504295065157632	NEU
813029330309640193	N
812338429056917505	NEU
812336738408534016	N
812320704507035648	NONE
812341039969275904	NEU
811999146165108736	P
811965499445772288	N
812696765413593088	NONE
812429084672200704	NONE
812390022431309826	NONE
812647693495345152	NONE
812735440411328517	NONE
812772422189535232	NONE
812775263469703168	NONE
812776963349815296	NONE
812708767196413952	P
812706660036866048	NONE
812721534980780032	NONE
812724954961772544	NONE
812720188604948480	NONE
810993060603641856	NONE
811165886358888450	N
811165626467315712	NEU
811319425085407233	P
811340302518775813	N
811215282601652224	P
811225566435307520	NONE
811048509294186496	NEU
811045503601438720	NEU
811296597950734336	NEU
811273769461420032	NONE
811293648985980928	NONE
811245654320316417	N
811239576463437824	NEU
811261087576424448	N
811212806599098369	NONE
814540005897080832	NONE
814585355391221760	NONE
814993572986355712	P
815203761501114369	NEU
815192223394340864	N
815207325875236864	NONE
815253147471839232	NEU
815187711627694080	N
815213298589270016	NONE
815236344796454914	NONE
815240039479255040	NEU
815182704023048192	P
815129885815533569	P
815047248010678272	NEU
815032287117058048	NONE
814483390816612352	P
814521156510236672	NONE
814832123148378114	NONE
814245984821776388	P
814286657528754178	NONE
814275056356458496	NEU
814692436744294400	P
814685083596529665	NONE
814694128802000896	NONE
814613105305063424	NEU
814648497257541632	NEU
814647227809406976	P
816107884698341376	NONE
816063880321531905	N
815986554472697856	NEU
815985323020812288	NEU
816054586528112641	N
815756363263524864	NONE
815940137091792896	P
816098213807685634	NONE
816003645019947009	P
814537181318549504	NONE
814535672547553280	NONE
814560685963247620	P
814342472952320000	P
814313393884721152	NONE
814315866141536256	NONE
814552975876194305	NONE
814269981961633792	N
814579029319811072	P
814602198642552832	N
814335414383284224	NONE
814361786291986432	NONE
815318289010266112	NONE
815273007971180547	N
815353683932221440	P
815311182450065408	NONE
815307271609708544	N
815410895333584896	N
815258091952467968	N
814958162994401280	P
814945032096649217	P
814940799897051138	N
814919192235405312	N
814921969502187520	NONE
814929474974351368	N
814846166789668864	NONE
814641858378919937	N
814715962268254208	NONE
814717434737360896	N
814635108657463304	N
814874196308324353	NONE
815581215046520832	NEU
815578282766827522	NONE
815489836438224896	NONE
815444241107140608	NONE
813815427411410944	NONE
813803496256446464	NONE
813715684312154116	N
813765583951069185	NEU
813627444850737152	N
812398630137012224	P
812357107680833537	NONE
817738385754308612	N
817952421326393344	N
817957889717497856	NONE
817766937555939328	N
817788749828460544	NONE
817786219560058880	N
816999997220802560	N
817090651313623040	NONE
817071405040865281	N
817042475231641603	NONE
816123575358865408	NEU
816382826547269633	N
816399878284869632	NEU
817214630632243200	NONE
817193255246921729	NONE
817190596074938369	NEU
818145435516813312	NEU
818143683417690113	N
817810105383157760	N
818130147366813696	N
816876533231079424	NONE
816890935808323584	NONE
818483269255761920	NEU
818261014407843840	NONE
